age,gpa,application_order,study_time_week,daytime/evening_classes,attendance,extracurriculars,previous_qualification,displaced,entertainment_hours,work,average_sleep,mental_health
18,2.33,2,18.92757306716742,0,10.0,1,15,0,4.0,0,4,4.175
15,3.39,5,8.299955167415085,0,4.0,1,14,0,4.0,0,5,1.5249999999999997
15,2.38,6,6.538842005093899,0,8.0,0,13,0,6.0,0,8,4.050000000000001
18,2.78,5,12.133786463957716,0,2.0,0,15,1,8.0,0,7,3.0500000000000007
17,0.53,5,18.608972010900622,0,29.0,0,6,1,4.0,1,9,8.674999999999999
16,2.54,3,16.738556656892474,1,7.0,0,11,0,4.0,1,5,3.65
18,3.01,4,19.9096722146644,0,5.0,0,10,1,3.0,1,5,2.4750000000000005
15,2.99,2,0.4513716640475418,0,3.0,1,15,0,8.0,1,6,2.5249999999999995
17,1.95,2,2.2571628942552446,1,11.0,0,10,1,7.0,0,9,5.125
18,2.15,3,12.18935526733244,0,11.0,0,6,1,7.0,1,4,4.625
18,1.18,2,16.411528786676996,1,24.0,0,8,0,7.0,1,8,7.050000000000001
17,1.4,6,5.704886846135331,0,20.0,1,9,0,3.0,0,4,6.5
18,1.76,6,4.784221760684375,1,15.0,1,4,0,8.0,1,10,5.6000000000000005
17,2.9,6,15.739515987624015,1,9.0,1,11,0,6.0,1,5,2.75
16,1.03,6,1.1276370770646316,1,21.0,0,14,0,6.0,0,8,7.424999999999999
17,1.91,4,7.387652951651702,0,13.0,0,9,1,8.0,0,6,5.225
17,1.88,4,10.116184451846594,0,12.0,0,15,0,9.0,0,6,5.300000000000001
17,2.61,3,11.206973487006469,0,8.0,0,14,0,7.0,0,7,3.4750000000000005
18,3.11,4,14.572303135855538,1,6.0,1,14,0,3.0,0,7,2.2250000000000005
18,1.39,5,7.096914468613164,1,11.0,0,15,0,2.0,0,8,6.525
17,2.83,5,12.253686893492144,0,4.0,0,14,0,7.0,0,6,2.925
18,1.09,5,11.707508455819127,0,17.0,0,2,0,4.0,0,7,7.275
15,2.87,1,10.952322013074944,0,3.0,0,9,0,3.0,1,7,2.8249999999999997
15,2.9,1,12.809665862844245,0,1.0,0,14,0,3.0,0,9,2.75
18,3.18,6,5.188983421361526,0,2.0,0,3,0,5.0,1,7,2.05
18,0.47,2,1.6929750716925795,1,25.0,0,6,0,5.0,1,6,8.825000000000001
17,2.21,2,2.3854334407948685,1,11.0,0,9,1,7.0,0,9,4.475
16,3.38,1,4.491647653078021,1,2.0,1,9,0,4.0,0,7,1.5500000000000003
18,3.2,3,10.003958710455706,1,3.0,0,14,0,6.0,0,6,1.9999999999999996
15,3.35,5,16.808855010920404,1,5.0,0,1,0,3.0,0,7,1.6249999999999998
17,1.73,6,14.025866841767682,1,11.0,0,5,0,5.0,1,4,5.675
18,2.22,5,15.780812084040942,0,18.0,1,12,0,6.0,1,7,4.449999999999999
15,2.0,6,7.019512478521827,1,9.0,1,14,0,6.0,0,7,5.0
15,0.72,2,8.093074832971004,1,29.0,0,2,0,6.0,1,7,8.200000000000001
16,3.88,5,7.873637719812256,0,0.0,0,4,0,8.0,0,8,0.30000000000000027
17,1.69,6,3.8374636880900304,0,16.0,1,6,0,8.0,0,7,5.775
17,1.76,1,1.2243331628714405,1,15.0,1,0,0,7.0,1,6,5.6000000000000005
16,2.14,5,11.818321856544536,1,8.0,0,6,0,6.0,0,7,4.6499999999999995
16,0.91,2,19.784333668411723,1,24.0,0,2,0,3.0,1,8,7.725
17,1.14,1,3.3365940990052567,0,20.0,0,4,0,7.0,0,9,7.15
17,2.35,6,0.9336963979854752,0,8.0,1,7,0,8.0,1,9,4.125
18,0.62,2,15.59063363647866,0,26.0,0,11,0,3.0,1,6,8.45
18,0.34,2,5.051720133694484,0,22.0,0,4,1,4.0,1,6,9.15
16,2.22,3,16.59287610705857,0,8.0,0,7,0,5.0,0,9,4.449999999999999
18,2.33,5,14.078733340690308,1,11.0,0,12,1,6.0,0,10,4.175
15,1.62,4,18.91347074101609,0,22.0,1,15,0,8.0,0,7,5.949999999999999
18,2.2,4,8.178544715133441,0,8.0,1,9,0,7.0,1,9,4.5
18,2.58,5,13.239396789012684,1,14.0,0,2,0,6.0,1,3,3.55
15,3.0,3,9.297095616265414,0,1.0,1,4,0,7.0,0,6,2.5
16,2.37,4,12.61177394617087,0,10.0,0,3,0,5.0,0,7,4.074999999999999
15,2.83,1,8.991978120154746,0,10.0,1,13,0,7.0,0,7,2.925
18,2.53,5,3.7726449284814967,0,7.0,1,4,0,6.0,0,7,3.6750000000000007
16,1.04,5,10.157948320067618,0,22.0,1,10,0,3.0,1,4,7.4
18,2.66,1,10.571684028748846,0,5.0,1,7,0,5.0,0,8,3.3499999999999996
15,1.6,1,16.21207696520322,0,20.0,0,1,0,4.0,1,7,6.0
15,1.8,2,14.710414115871624,1,19.0,1,12,0,6.0,1,4,5.5
18,2.66,1,13.275832478828882,0,6.0,0,5,0,4.0,1,9,3.3499999999999996
17,3.0,3,2.2677419110514507,1,2.0,0,0,0,4.0,0,6,2.5
17,2.98,4,14.4123258132743,1,7.0,0,11,0,5.0,0,5,2.55
15,1.38,2,10.006103127090295,1,17.0,0,13,0,2.0,1,8,6.550000000000001
15,1.85,6,17.881990722123184,1,16.0,1,15,0,7.0,1,7,5.375
17,2.44,6,18.39741868261085,1,10.0,0,0,0,3.0,1,7,3.9000000000000004
17,2.86,4,1.1031318120357092,0,1.0,1,8,0,6.0,0,8,2.8500000000000005
18,1.21,6,16.412831207089575,1,24.0,1,2,0,8.0,1,8,6.975
18,0.9,4,0.7539478084534124,0,20.0,1,1,1,5.0,1,6,7.75
17,0.27,6,7.343392513900453,0,26.0,0,14,0,8.0,1,6,9.325
18,0.67,6,10.845999512421582,0,23.0,0,10,0,9.0,0,4,8.325
18,1.09,4,2.962015972542549,1,18.0,0,11,0,6.0,0,5,7.275
16,2.81,5,14.926276251381536,0,6.0,0,1,0,4.0,1,5,2.9749999999999996
18,1.87,5,0.1670940834427714,0,17.0,1,13,0,7.0,1,8,5.324999999999999
15,3.04,4,3.3719809686807367,0,7.0,1,2,0,8.0,0,7,2.4
18,2.14,1,11.615936597069512,0,13.0,0,10,0,7.0,0,5,4.6499999999999995
18,3.04,4,14.287751240745848,1,6.0,1,14,0,8.0,1,4,2.4
17,0.99,5,18.332862053878323,0,27.0,0,7,0,8.0,0,8,7.5249999999999995
15,1.23,2,14.109933038692477,0,20.0,0,11,0,4.0,1,7,6.925
18,0.86,5,13.43558540509732,1,27.0,0,4,0,7.0,0,4,7.8500000000000005
18,0.12,2,7.886822927013286,1,26.0,0,4,0,8.0,1,8,9.7
16,2.93,6,0.0256885105360282,1,3.0,1,4,0,6.0,1,7,2.675
18,2.05,3,2.403185174712439,1,16.0,1,8,0,5.0,1,9,4.875
18,3.07,6,10.691090895120784,0,4.0,1,2,0,7.0,0,6,2.325
16,2.44,5,13.502597716888394,1,11.0,0,5,0,3.0,1,7,3.9000000000000004
17,2.43,5,8.34896567792925,1,8.0,0,14,0,6.0,1,5,3.925
18,0.78,1,14.613580230567804,1,25.0,0,10,0,2.0,1,8,8.049999999999999
16,1.88,1,10.437245906643575,1,19.0,1,12,1,6.0,1,5,5.300000000000001
15,1.6,6,1.4835239118862442,0,12.0,0,14,1,5.0,1,7,6.0
17,0.7,6,3.8403250193589766,0,24.0,0,1,0,8.0,0,8,8.25
15,0.76,4,16.799964464878858,1,27.0,1,10,0,7.0,0,6,8.100000000000001
15,1.5,5,14.49825493248879,0,17.0,1,9,0,4.0,1,4,6.25
16,1.53,2,17.8952397402499,0,19.0,1,2,0,7.0,0,6,6.174999999999999
18,2.27,3,2.351144982418732,1,8.0,1,5,0,8.0,1,7,4.325
16,3.4,1,19.80445069230148,0,3.0,0,1,1,5.0,0,6,1.5000000000000002
16,1.44,6,4.188134278998672,0,20.0,0,8,0,8.0,1,8,6.4
16,0.34,6,0.2355975257328402,0,26.0,0,3,0,5.0,0,8,9.15
16,3.11,3,19.94845878107108,1,7.0,0,5,0,7.0,1,7,2.2250000000000005
17,3.77,5,5.621477708902263,1,0.0,0,12,0,4.0,1,5,0.575
18,1.66,3,13.360389050251198,1,16.0,0,8,0,9.0,1,9,5.85
15,1.05,2,3.533646283526104,0,24.0,1,5,0,6.0,1,6,7.375
15,2.54,5,11.604570643982834,1,8.0,0,3,0,4.0,0,4,3.65
18,1.4,6,18.080699729091187,0,19.0,0,13,0,4.0,1,6,6.5
15,2.03,4,6.403623348568772,0,12.0,1,8,0,2.0,0,6,4.925000000000001
18,3.27,6,13.405079520887185,0,1.0,0,11,0,6.0,0,7,1.825
15,2.02,1,3.75807177596833,1,12.0,1,12,0,2.0,0,7,4.95
16,2.4,5,12.495907974374504,0,8.0,1,0,0,7.0,0,7,4.0
15,0.29,1,6.729007036350203,0,29.0,1,4,0,5.0,0,7,9.275
18,1.55,6,4.224165171759033,1,19.0,0,6,0,5.0,1,7,6.125
18,2.91,1,6.263641014072703,0,5.0,1,6,0,6.0,1,7,2.7249999999999996
18,0.25,3,3.576821370155987,0,27.0,0,3,0,5.0,1,7,9.375
18,3.42,5,18.03832215675765,0,0.0,1,12,0,6.0,0,8,1.4500000000000002
18,0.58,2,7.943737726342577,0,27.0,0,10,0,5.0,0,7,8.55
17,0.93,4,4.905586099487347,0,24.0,0,8,0,6.0,0,7,7.675
17,2.68,2,8.968156820318658,0,4.0,1,11,0,4.0,0,6,3.3
15,3.11,5,6.410723336129911,0,2.0,0,9,0,5.0,1,6,2.2250000000000005
18,2.78,1,14.88838507626652,1,3.0,1,3,0,7.0,0,6,3.0500000000000007
15,4.0,2,19.424398237709887,1,0.0,0,9,0,8.0,1,6,0.0
18,2.33,4,8.760673133952936,1,13.0,1,3,0,8.0,0,5,4.175
18,3.07,5,17.220667999444807,1,8.0,1,14,0,9.0,1,8,2.325
17,0.87,6,11.31726147119239,1,29.0,0,5,0,8.0,0,8,7.824999999999999
17,1.52,5,3.1447133018846696,0,23.0,0,14,0,7.0,1,7,6.2
16,3.29,2,13.812454841626831,0,3.0,1,15,0,6.0,0,8,1.775
17,2.18,3,10.268689942516405,0,17.0,1,2,0,5.0,1,6,4.55
16,1.85,5,13.01213046504207,1,13.0,0,7,0,7.0,0,7,5.375
16,1.48,5,17.7937482514333,1,24.0,1,8,0,7.0,1,8,6.3
16,2.88,2,8.808691413120922,0,3.0,0,2,0,7.0,0,7,2.8000000000000003
16,1.06,4,18.023552464347112,0,24.0,0,3,1,5.0,1,4,7.35
16,2.57,6,15.013380285633096,0,9.0,0,8,1,4.0,1,8,3.575
15,3.59,4,9.772098517559694,1,2.0,1,7,0,4.0,1,6,1.0250000000000004
17,1.3,4,12.064442713159274,0,22.0,1,9,0,9.0,0,7,6.75
16,3.21,2,6.511622650380229,0,6.0,0,13,0,2.0,0,7,1.975
18,2.54,4,19.671945994775484,1,9.0,0,10,0,5.0,1,7,3.65
17,1.99,3,13.34702326100792,1,12.0,1,7,0,5.0,1,8,5.0249999999999995
17,3.0,6,0.8769370499325979,1,3.0,0,12,0,9.0,1,4,2.5
16,1.51,6,6.532438114960176,0,17.0,1,13,0,6.0,1,5,6.2250000000000005
15,2.17,1,12.46628867518115,0,10.0,0,12,0,3.0,1,9,4.575
16,0.64,5,1.126665555984796,0,24.0,0,14,0,7.0,1,7,8.4
15,2.75,6,0.4776838263828553,0,3.0,0,14,0,8.0,1,8,3.125
18,1.04,5,9.000484790556051,1,23.0,1,14,0,3.0,1,4,7.4
17,2.26,1,6.6538035938534,1,13.0,1,4,0,6.0,0,6,4.3500000000000005
18,1.67,5,8.765972160663317,1,17.0,0,15,1,7.0,1,8,5.825
15,2.5,2,5.253866197600104,0,7.0,0,5,0,5.0,0,9,3.75
15,0.28,5,3.2943549388596183,1,26.0,0,10,0,5.0,1,6,9.299999999999999
18,2.64,2,13.782867139606754,0,9.0,1,11,0,9.0,1,7,3.3999999999999995
15,3.06,2,10.29142232535601,0,4.0,1,0,0,10.0,0,7,2.3499999999999996
18,1.36,5,4.003084224987337,1,22.0,1,10,0,2.0,1,6,6.6
17,3.24,1,6.391788525199966,0,6.0,1,5,0,2.0,0,6,1.8999999999999995
18,2.57,4,11.83615815326652,1,11.0,1,1,1,3.0,1,6,3.575
17,0.0,4,1.444586965449557,1,24.0,0,1,0,3.0,1,8,10.0
18,3.14,6,2.949060185323591,1,2.0,0,2,0,6.0,1,9,2.1499999999999995
15,1.05,5,1.4649120821478023,1,25.0,1,12,0,4.0,0,6,7.375
18,2.87,5,16.246346654282377,1,3.0,0,5,0,5.0,0,6,2.8249999999999997
15,2.64,2,15.048184664240186,0,9.0,0,11,0,5.0,0,5,3.3999999999999995
18,2.67,4,15.06625863758514,0,3.0,0,12,0,5.0,0,7,3.325
18,2.79,2,14.32650686952056,1,14.0,0,4,0,8.0,0,9,3.025
16,1.19,2,13.387708473397383,1,28.0,0,7,0,6.0,1,5,7.025
15,2.52,5,9.5398383075635,0,9.0,0,2,0,6.0,0,6,3.7
16,1.6,5,12.8455632701423,0,20.0,0,13,1,3.0,1,6,6.0
15,0.0,2,0.767231095759493,0,29.0,0,4,0,6.0,1,4,10.0
16,1.6,2,12.429288453135692,1,21.0,0,8,0,6.0,0,6,6.0
17,2.22,4,15.557554110737543,0,15.0,1,0,0,9.0,1,7,4.449999999999999
18,1.62,2,10.007167207687804,1,14.0,0,7,0,5.0,1,5,5.949999999999999
15,1.68,5,7.150266568544739,0,18.0,1,5,0,6.0,0,8,5.800000000000001
15,0.21,2,5.548534696019583,0,28.0,1,10,0,9.0,1,6,9.475
18,1.56,2,12.85604100324165,1,19.0,1,10,0,4.0,0,7,6.1
15,2.15,4,13.856023972598177,0,18.0,1,4,0,6.0,1,6,4.625
15,2.07,2,17.41935199725085,0,17.0,0,9,0,9.0,0,8,4.825
16,0.57,2,6.846681649219814,0,25.0,0,1,0,8.0,0,6,8.575000000000001
15,2.16,4,15.395446147711713,0,11.0,1,10,0,4.0,1,9,4.6
17,1.29,6,11.22711648378676,0,24.0,0,4,0,8.0,1,8,6.775
17,2.34,4,17.656729813561583,0,15.0,0,2,0,9.0,1,7,4.15
18,2.92,1,10.556242165912415,0,0.0,0,14,1,3.0,1,4,2.7
15,2.19,6,10.352596567959344,1,15.0,1,14,0,5.0,1,5,4.525
18,3.07,6,11.557541628818182,1,1.0,0,14,0,7.0,1,4,2.325
17,1.01,4,14.986307102848688,0,23.0,0,5,0,8.0,0,9,7.4750000000000005
15,2.12,6,19.293809576569217,1,14.0,1,13,0,7.0,0,4,4.699999999999999
15,2.62,1,1.471267084315313,1,6.0,1,1,0,5.0,1,6,3.4499999999999997
18,0.42,3,1.0686920478203432,1,27.0,0,7,1,6.0,1,7,8.95
17,3.95,1,18.75100674814677,0,0.0,1,7,0,7.0,1,6,0.12499999999999956
15,3.02,6,10.597512510364124,0,4.0,0,12,0,3.0,1,8,2.45
18,2.81,4,12.298060291338722,1,9.0,1,2,0,6.0,0,7,2.9749999999999996
17,0.77,6,9.648472031894578,0,21.0,0,1,0,6.0,1,7,8.075
18,0.89,6,1.8731490521494896,1,20.0,0,4,1,3.0,0,6,7.7749999999999995
16,3.67,4,15.36178756837333,0,3.0,1,4,0,9.0,1,5,0.8250000000000002
15,1.4,2,14.94449290177174,0,13.0,0,6,0,9.0,1,6,6.5
16,1.42,1,6.23406642985624,0,12.0,0,9,0,6.0,0,9,6.45
17,3.15,6,6.124784904568008,1,0.0,1,4,1,4.0,0,7,2.125
16,2.35,1,16.75682761811037,0,15.0,0,13,0,6.0,0,7,4.125
16,1.16,5,1.4471451548265324,1,22.0,1,8,0,2.0,0,5,7.1
17,2.65,1,17.622102967131315,0,8.0,0,0,0,9.0,0,4,3.375
18,1.3,3,5.1332337979182885,1,21.0,0,13,0,6.0,1,7,6.75
16,2.64,1,11.859694955109878,1,15.0,1,7,0,3.0,1,6,3.3999999999999995
18,1.74,1,18.719883580035557,0,18.0,0,12,0,10.0,1,7,5.6499999999999995
16,2.02,1,13.56245003073293,0,14.0,0,1,0,5.0,1,10,4.95
18,0.72,2,8.288596249340731,0,25.0,0,12,1,4.0,0,5,8.200000000000001
17,2.27,3,13.790684178108304,1,13.0,1,14,0,7.0,0,4,4.325
16,1.27,4,6.879592726327404,1,19.0,0,13,0,6.0,0,5,6.825
17,2.62,6,5.545168326983722,0,9.0,0,15,0,4.0,1,7,3.4499999999999997
16,1.23,3,19.933665558693598,1,20.0,0,15,0,9.0,0,7,6.925
17,2.5,1,15.015804623595754,1,11.0,0,13,0,6.0,0,8,3.75
17,0.7,3,12.894399547636352,0,27.0,0,10,0,4.0,0,5,8.25
16,3.86,1,7.105792864386375,0,0.0,1,14,0,5.0,0,7,0.3500000000000003
16,0.68,1,0.9832165831009632,0,20.0,1,13,0,7.0,0,6,8.299999999999999
16,1.89,1,0.6211375207031122,0,16.0,0,1,0,3.0,0,4,5.275
15,2.33,4,11.083625108975976,0,8.0,0,1,0,6.0,1,6,4.175
18,0.88,6,15.240654420781022,0,22.0,1,0,0,4.0,0,9,7.800000000000001
15,1.41,4,10.7475838088771,1,18.0,0,13,0,7.0,1,7,6.475
15,1.66,2,16.81570143878229,0,24.0,0,1,0,5.0,1,5,5.85
17,1.34,6,0.6685306618644327,0,17.0,1,8,0,7.0,1,5,6.65
16,0.66,6,7.335041528518802,0,27.0,1,5,0,4.0,0,8,8.35
18,2.15,4,4.741407823483561,1,6.0,0,2,0,8.0,1,9,4.625
17,2.44,6,8.94545936314244,1,8.0,0,3,0,4.0,0,8,3.9000000000000004
15,0.27,1,1.4475278638824496,1,21.0,0,4,0,5.0,0,5,9.325
16,1.32,5,19.08263283142145,1,25.0,0,9,1,8.0,0,7,6.699999999999999
17,0.82,5,4.465108021387218,1,20.0,1,5,0,6.0,1,6,7.95
16,2.06,6,18.44615550967169,1,11.0,0,4,0,4.0,0,4,4.85
17,3.22,5,8.517863100733635,1,6.0,1,7,0,6.0,1,6,1.9499999999999995
16,2.24,3,19.71048266510436,0,13.0,0,1,0,7.0,1,8,4.3999999999999995
15,1.91,3,11.081167669204214,0,14.0,0,3,0,5.0,1,6,5.225
18,2.24,5,18.616657283516147,0,14.0,0,5,0,5.0,1,6,4.3999999999999995
15,2.25,6,0.1069797738844569,0,5.0,1,14,0,2.0,1,8,4.375
18,1.89,3,14.964776123618002,0,20.0,1,2,0,8.0,1,6,5.275
16,2.21,4,18.061013062050307,1,13.0,0,15,0,5.0,0,6,4.475
17,3.34,3,2.794411339579081,0,1.0,0,15,0,5.0,0,6,1.6500000000000004
15,2.41,1,1.9225170346430296,1,7.0,1,9,0,8.0,0,8,3.9749999999999996
18,2.16,6,8.491452143719112,1,12.0,0,4,0,6.0,0,5,4.6
15,1.17,2,18.673578122658704,1,22.0,0,10,0,4.0,0,5,7.075
18,2.58,2,10.847731203808774,1,5.0,0,11,0,3.0,0,7,3.55
15,3.02,4,10.549129274434645,0,4.0,0,3,0,4.0,1,4,2.45
18,2.58,2,2.8225223659864374,0,4.0,1,13,0,8.0,1,6,3.55
18,0.23,2,0.0157902218643757,1,24.0,0,0,0,7.0,1,7,9.425
16,3.65,2,16.202801814909225,0,0.0,1,11,0,6.0,0,8,0.8750000000000002
18,2.61,5,1.7514912597247645,1,8.0,1,12,0,4.0,0,8,3.4750000000000005
16,3.37,6,12.67699637470648,1,5.0,1,8,0,5.0,1,7,1.5749999999999997
18,1.58,3,18.29232909030383,0,19.0,0,15,0,6.0,0,5,6.05
17,0.78,3,4.17303826316862,1,25.0,0,3,0,8.0,1,10,8.049999999999999
17,0.78,6,13.305456724738216,1,29.0,0,13,0,9.0,0,5,8.049999999999999
17,2.33,4,1.5739715341501892,1,6.0,0,6,0,7.0,0,6,4.175
18,2.72,1,12.07510287675226,0,8.0,1,2,0,6.0,0,8,3.1999999999999993
16,3.24,2,3.278634419064055,0,4.0,1,9,0,7.0,1,6,1.8999999999999995
16,2.87,1,14.71907121030356,0,13.0,1,12,0,8.0,1,5,2.8249999999999997
18,2.33,1,6.024625895878164,1,4.0,0,3,0,6.0,1,6,4.175
17,3.3,4,9.267820176092926,1,7.0,0,5,0,6.0,1,6,1.7500000000000004
17,2.49,4,11.988610840552434,0,6.0,0,7,0,7.0,0,6,3.7749999999999995
16,2.6,2,3.425468213324792,0,12.0,1,0,0,8.0,0,5,3.5
17,2.12,4,14.832756372352415,0,12.0,0,2,0,5.0,0,6,4.699999999999999
15,2.52,3,6.052806812736291,0,7.0,0,3,0,6.0,0,9,3.7
16,2.48,2,13.24743719825507,0,10.0,0,12,0,5.0,1,6,3.8
17,0.78,1,3.165661013987473,1,27.0,1,4,0,5.0,1,8,8.049999999999999
16,0.77,1,13.762353184127004,1,25.0,1,8,0,5.0,1,8,8.075
15,1.28,5,2.563761456209235,1,17.0,1,15,0,5.0,1,6,6.799999999999999
16,0.64,6,8.507129925399672,0,24.0,1,10,0,5.0,0,6,8.4
16,1.67,1,4.944121474777536,0,18.0,0,7,0,7.0,1,6,5.825
16,3.28,2,14.96750498856365,0,5.0,0,11,0,5.0,1,9,1.8000000000000005
16,0.74,6,5.240700090137491,1,21.0,0,3,0,6.0,1,7,8.149999999999999
15,3.33,3,17.634346127907925,1,1.0,0,12,1,7.0,1,5,1.6749999999999998
18,1.18,5,17.836404228132256,1,27.0,1,10,0,8.0,0,6,7.050000000000001
16,1.62,1,3.928826304455717,1,12.0,0,11,0,2.0,1,7,5.949999999999999
16,1.58,2,12.276918900154485,1,22.0,0,5,0,5.0,0,4,6.05
17,0.18,1,1.7543528343992865,1,24.0,0,8,0,5.0,1,4,9.549999999999999
16,0.47,4,7.830741992032584,1,27.0,0,6,0,7.0,1,6,8.825000000000001
17,1.3,3,14.266434590025446,1,25.0,1,7,0,6.0,0,7,6.75
18,2.38,4,13.188464936998326,1,10.0,0,2,0,4.0,1,6,4.050000000000001
15,3.57,5,12.49401338813216,1,0.0,0,10,1,6.0,1,5,1.0750000000000004
15,0.28,6,5.650817273248872,1,23.0,0,7,0,6.0,1,3,9.299999999999999
18,2.42,5,7.560498988688041,1,1.0,0,1,0,2.0,0,7,3.95
15,0.62,6,2.058922894005724,0,29.0,0,3,0,8.0,1,8,8.45
18,1.8,4,14.38045640867202,1,16.0,0,8,0,3.0,0,5,5.5
18,2.64,3,10.077775935825471,0,7.0,1,10,0,3.0,0,6,3.3999999999999995
18,3.44,3,14.175312646913092,1,1.0,0,2,0,6.0,1,6,1.4000000000000001
15,2.74,2,4.978870495937455,1,5.0,0,6,1,4.0,0,5,3.1499999999999995
17,1.15,2,6.488764572701324,1,21.0,1,11,0,8.0,0,7,7.125
18,2.41,3,6.684306745202293,1,4.0,0,15,0,6.0,1,7,3.9749999999999996
16,1.53,1,0.514848194944324,0,15.0,0,6,0,8.0,1,7,6.174999999999999
15,2.45,3,6.82095745661247,1,7.0,1,15,1,6.0,0,6,3.8749999999999996
18,1.95,1,16.06609147036067,0,18.0,1,12,0,5.0,0,8,5.125
18,2.29,3,17.94596991499477,0,15.0,1,10,0,7.0,1,7,4.275
16,1.47,2,10.364366312718548,1,12.0,0,12,0,7.0,1,4,6.325000000000001
17,1.11,5,9.110033904384403,1,25.0,0,2,0,3.0,0,5,7.225
17,1.21,4,0.6164923739874051,0,19.0,0,6,0,5.0,1,9,6.975
17,2.56,2,17.584086751707652,0,6.0,0,0,1,8.0,0,5,3.5999999999999996
18,2.46,4,0.2602042685174544,0,15.0,1,7,0,7.0,1,8,3.85
18,1.23,6,18.89500160420424,0,22.0,0,4,0,7.0,0,7,6.925
18,1.59,4,9.784324973761812,1,15.0,0,12,0,7.0,0,6,6.025
15,0.31,2,6.838689871494532,0,28.0,1,14,1,4.0,0,7,9.225
16,2.77,2,18.484368696853203,1,11.0,1,13,0,7.0,1,7,3.075
18,1.58,2,0.4878198622019347,0,13.0,1,3,0,9.0,1,7,6.05
16,1.11,4,11.628497897381742,1,23.0,1,11,0,6.0,1,6,7.225
16,2.3,2,10.978650489986752,1,17.0,0,8,0,6.0,1,7,4.25
17,0.99,5,4.3864080242276415,0,26.0,1,7,0,6.0,1,6,7.5249999999999995
15,0.17,3,8.577748627004212,1,27.0,0,9,0,6.0,0,9,9.575
18,0.99,3,13.045280118875404,1,17.0,0,6,1,7.0,1,9,7.5249999999999995
17,2.23,4,14.54262393763855,0,15.0,1,6,0,9.0,1,7,4.425
17,1.38,5,0.0143371741315956,1,19.0,1,7,0,9.0,1,4,6.550000000000001
18,2.13,6,18.737068601820305,0,15.0,1,2,0,2.0,0,9,4.675000000000001
16,1.87,2,3.290507447856248,0,12.0,1,3,0,8.0,0,7,5.324999999999999
17,1.25,5,4.671608684447184,1,25.0,1,4,0,6.0,0,7,6.875
16,0.3,4,5.269468913876965,0,28.0,0,14,0,6.0,0,6,9.25
15,2.71,5,0.7564027310407062,1,8.0,1,8,0,6.0,1,5,3.225
16,0.9,5,2.4610424718064983,0,25.0,1,8,0,5.0,1,5,7.75
15,1.39,2,19.72699845888324,0,27.0,1,12,0,4.0,0,5,6.525
16,2.15,4,6.304334747545721,0,8.0,0,2,1,1.0,1,8,4.625
17,1.45,2,2.306021806780987,0,12.0,0,4,0,10.0,0,7,6.375
17,0.0,4,2.1398252234924664,1,28.0,1,8,0,4.0,1,6,10.0
15,3.09,5,14.389199353399436,1,3.0,0,8,1,3.0,1,9,2.2750000000000004
18,2.58,6,17.091373280652817,0,8.0,0,13,0,6.0,0,7,3.55
15,1.96,1,5.139045990169397,0,14.0,0,9,0,3.0,0,9,5.1
15,1.88,6,0.4181902467046994,1,13.0,0,1,0,4.0,1,6,5.300000000000001
16,1.63,5,4.461800368907117,0,18.0,1,4,0,8.0,0,8,5.925000000000001
16,2.37,1,1.130313815935147,1,11.0,0,9,0,6.0,0,5,4.074999999999999
15,1.28,1,2.0678987326008302,0,20.0,1,6,0,5.0,1,6,6.799999999999999
17,0.16,3,8.630162396952848,1,25.0,0,0,1,2.0,1,7,9.6
16,1.28,5,4.598367417232652,1,24.0,0,0,0,1.0,1,8,6.799999999999999
18,2.66,4,10.318917570508468,0,5.0,0,8,0,8.0,0,6,3.3499999999999996
16,2.68,3,5.069875065143807,1,2.0,1,7,0,6.0,0,6,3.3
16,1.64,5,18.810746022058957,0,25.0,0,1,0,6.0,0,6,5.9
18,1.4,2,18.11887935852529,1,24.0,1,5,0,5.0,0,8,6.5
15,1.61,1,11.33612210020932,0,21.0,1,0,0,6.0,1,5,5.975
18,1.19,3,7.088479839747723,1,19.0,1,5,0,7.0,1,5,7.025
15,2.02,5,7.622937640694712,1,15.0,1,4,0,8.0,0,7,4.95
15,0.24,4,8.237045662889939,0,29.0,0,14,0,4.0,0,9,9.399999999999999
15,1.25,2,14.55158644269888,0,19.0,0,13,0,4.0,0,7,6.875
18,0.85,4,9.03277991037676,1,23.0,0,14,0,2.0,0,7,7.875
15,0.97,2,17.13459893011795,1,22.0,0,8,0,4.0,0,7,7.575000000000001
17,2.42,4,18.88189571860729,1,16.0,1,13,0,9.0,0,5,3.95
18,1.74,3,6.718923067578677,0,15.0,1,2,0,6.0,0,8,5.6499999999999995
17,2.85,5,11.213889627513602,0,5.0,0,15,0,4.0,1,8,2.875
15,2.04,5,1.9011307366512888,0,7.0,0,0,0,5.0,1,4,4.9
16,1.54,5,4.009380955327179,1,18.0,1,1,0,6.0,1,5,6.15
15,0.73,4,8.269315334203203,1,29.0,0,8,1,4.0,0,6,8.175
17,0.5,2,4.1240543180355775,0,24.0,1,1,0,5.0,0,8,8.75
17,1.12,1,17.53120981577435,1,25.0,0,11,0,4.0,1,6,7.199999999999999
18,2.96,6,3.165725121181961,1,1.0,0,1,0,7.0,0,7,2.6
16,2.3,5,9.11321643106184,1,13.0,1,12,0,6.0,1,6,4.25
